collectID,relationship,collectYear
20027,藏品年代,西汉
20028,藏品年代,西汉
20029,藏品年代,西汉
20030,藏品年代,西汉
20031,藏品年代,西汉
20032,藏品年代,汉
20033,藏品年代,西汉
20034,藏品年代,东汉
20035,藏品年代,汉
20036,藏品年代,西汉
20037,藏品年代,西汉
20038,藏品年代,西汉
20039,藏品年代,西汉
20040,藏品年代,汉
20041,藏品年代,西汉
20042,藏品年代,西汉
20043,藏品年代,西汉
20044,藏品年代,东汉
20045,藏品年代,汉
20046,藏品年代,汉
20047,藏品年代,西汉
20048,藏品年代,西汉
20049,藏品年代,西汉
20050,藏品年代,西汉
20051,藏品年代,东汉
20052,藏品年代,西汉
20053,藏品年代,西汉
20054,藏品年代,西汉
20055,藏品年代,东汉
20056,藏品年代,汉
20057,藏品年代,西汉
20058,藏品年代,东汉
20059,藏品年代,西汉
20060,藏品年代,西汉
20061,藏品年代,西汉
20062,藏品年代,汉
20063,藏品年代,西汉
20064,藏品年代,西汉
20065,藏品年代,西汉
20066,藏品年代,东汉
20067,藏品年代,西汉
20068,藏品年代,西汉
20069,藏品年代,西汉
20070,藏品年代,西汉
20071,藏品年代,汉
20072,藏品年代,西汉
20073,藏品年代,西汉
20074,藏品年代,汉
20075,藏品年代,西汉
20076,藏品年代,东汉
20077,藏品年代,汉
20078,藏品年代,东汉
20079,藏品年代,西汉
20080,藏品年代,西汉
20081,藏品年代,西汉
20082,藏品年代,西汉
20083,藏品年代,汉
20084,藏品年代,西汉
20085,藏品年代,西汉
20086,藏品年代,西汉
20087,藏品年代,汉
20088,藏品年代,西汉
20089,藏品年代,东汉
20090,藏品年代,汉
20091,藏品年代,西汉
20092,藏品年代,西汉
20093,藏品年代,西汉
20094,藏品年代,西汉
20095,藏品年代,汉
20096,藏品年代,西汉
20097,藏品年代,西汉
20098,藏品年代,西汉
20099,藏品年代,汉
20100,藏品年代,汉
20101,藏品年代,西汉
20102,藏品年代,汉
20103,藏品年代,西汉
20104,藏品年代,东汉
20105,藏品年代,西汉
20106,藏品年代,西汉
20107,藏品年代,西汉
20108,藏品年代,汉
20109,藏品年代,西汉
20110,藏品年代,西汉
20111,藏品年代,东汉
20112,藏品年代,西汉
20113,藏品年代,汉
20114,藏品年代,西汉
20115,藏品年代,汉
20116,藏品年代,西汉
20117,藏品年代,西汉
20118,藏品年代,西汉
20119,藏品年代,西汉
20120,藏品年代,汉
20121,藏品年代,西汉
20122,藏品年代,西汉
20123,藏品年代,东汉
20124,藏品年代,汉
20125,藏品年代,西汉
20126,藏品年代,汉
20127,藏品年代,西汉
20128,藏品年代,西汉
20129,藏品年代,西汉
20130,藏品年代,西汉
20131,藏品年代,西汉
20132,藏品年代,西汉
20133,藏品年代,西汉
20134,藏品年代,西汉
20135,藏品年代,汉
20136,藏品年代,西汉
20137,藏品年代,汉
20138,藏品年代,汉
20139,藏品年代,汉
20140,藏品年代,西汉
20141,藏品年代,西汉
20142,藏品年代,西汉
20143,藏品年代,西汉
20144,藏品年代,西汉
20145,藏品年代,西汉
20146,藏品年代,西汉
20147,藏品年代,汉
20148,藏品年代,汉
20149,藏品年代,西汉
20150,藏品年代,汉
20151,藏品年代,汉
20152,藏品年代,西汉
20153,藏品年代,西汉
20154,藏品年代,西汉
20155,藏品年代,西汉
20156,藏品年代,汉
20157,藏品年代,西汉
20158,藏品年代,西汉
20159,藏品年代,西汉
20160,藏品年代,东汉
20161,藏品年代,汉
20162,藏品年代,西汉
20163,藏品年代,汉
20164,藏品年代,汉
20165,藏品年代,汉
20166,藏品年代,西汉
20167,藏品年代,西汉
20168,藏品年代,西汉
20169,藏品年代,西汉
20170,藏品年代,汉
20171,藏品年代,西汉
20172,藏品年代,西汉
20173,藏品年代,西汉
20174,藏品年代,汉
20175,藏品年代,汉
20176,藏品年代,汉
20177,藏品年代,西汉
20178,藏品年代,汉
20179,藏品年代,汉
20180,藏品年代,西汉
20181,藏品年代,西汉
20182,藏品年代,西汉
20183,藏品年代,西汉
20184,藏品年代,汉
20185,藏品年代,西汉
20186,藏品年代,西汉
20187,藏品年代,东汉
20188,藏品年代,汉
20189,藏品年代,汉
20190,藏品年代,西汉
20191,藏品年代,汉
20192,藏品年代,汉
20193,藏品年代,汉
20194,藏品年代,汉
20195,藏品年代,西汉
20196,藏品年代,西汉
20197,藏品年代,西汉
20198,藏品年代,西汉
20199,藏品年代,汉
20200,藏品年代,西汉
20201,藏品年代,西汉
20202,藏品年代,西汉
20203,藏品年代,汉
20204,藏品年代,汉
20205,藏品年代,西汉
20206,藏品年代,汉
20207,藏品年代,汉
20208,藏品年代,汉
20209,藏品年代,西汉
20210,藏品年代,西汉
20211,藏品年代,西汉
20212,藏品年代,西汉
20213,藏品年代,西汉
20214,藏品年代,西汉
20215,藏品年代,西汉
20216,藏品年代,西汉
20217,藏品年代,汉
20218,藏品年代,汉
20219,藏品年代,西汉
20220,藏品年代,汉
20221,藏品年代,汉
20222,藏品年代,汉
20223,藏品年代,西汉
20224,藏品年代,西汉
20225,藏品年代,西汉
20226,藏品年代,西汉
20227,藏品年代,西汉
20228,藏品年代,西汉
20229,藏品年代,汉
20230,藏品年代,汉
20231,藏品年代,西汉
20232,藏品年代,汉
20233,藏品年代,西汉
20234,藏品年代,西汉
20235,藏品年代,西汉
20236,藏品年代,西汉
20237,藏品年代,西汉
20238,藏品年代,西汉
20239,藏品年代,西汉
20240,藏品年代,汉
20241,藏品年代,汉
20242,藏品年代,汉
20243,藏品年代,西汉
20244,藏品年代,汉
20245,藏品年代,汉
20246,藏品年代,西汉
20247,藏品年代,西汉
20248,藏品年代,西汉
20249,藏品年代,西汉
20250,藏品年代,西汉
20251,藏品年代,西汉
20252,藏品年代,西汉
20253,藏品年代,汉
20254,藏品年代,汉
20255,藏品年代,汉
20256,藏品年代,汉
20257,藏品年代,汉
20258,藏品年代,西汉
20259,藏品年代,汉
20260,藏品年代,汉
20261,藏品年代,西汉
20262,藏品年代,西汉
20263,藏品年代,西汉
20264,藏品年代,西汉
20265,藏品年代,西汉
20266,藏品年代,西汉
20267,藏品年代,西汉
20268,藏品年代,西汉
20269,藏品年代,汉
20270,藏品年代,汉
20271,藏品年代,汉
20272,藏品年代,西汉
20273,藏品年代,汉
20274,藏品年代,汉
20275,藏品年代,汉
20276,藏品年代,西汉
20277,藏品年代,西汉
20278,藏品年代,西汉
20279,藏品年代,西汉
20280,藏品年代,西汉
20281,藏品年代,西汉
20282,藏品年代,西汉
20283,藏品年代,西汉
20284,藏品年代,汉
20285,藏品年代,西汉
20286,藏品年代,汉
20287,藏品年代,汉
20288,藏品年代,西汉
20289,藏品年代,汉
20290,藏品年代,西汉
20291,藏品年代,西汉
20292,藏品年代,西汉
20293,藏品年代,西汉
20294,藏品年代,西汉
20295,藏品年代,汉
20296,藏品年代,西汉
20297,藏品年代,汉
20298,藏品年代,汉
20299,藏品年代,汉
20300,藏品年代,西汉
20301,藏品年代,汉
20302,藏品年代,西汉
20303,藏品年代,西汉
20304,藏品年代,西汉
20305,藏品年代,西汉
20306,藏品年代,西汉
20307,藏品年代,汉
20308,藏品年代,汉
20309,藏品年代,西汉
20310,藏品年代,西汉
20311,藏品年代,西汉
20312,藏品年代,西汉
20313,藏品年代,西汉
20314,藏品年代,汉
20315,藏品年代,西汉
20316,藏品年代,西汉
20317,藏品年代,东汉
20318,藏品年代,汉
20319,藏品年代,汉
20320,藏品年代,西汉
20321,藏品年代,汉
20322,藏品年代,汉
20323,藏品年代,西汉
20324,藏品年代,西汉
20325,藏品年代,西汉
20326,藏品年代,汉
20327,藏品年代,西汉
20328,藏品年代,西汉
20329,藏品年代,东汉
20330,藏品年代,东汉
20331,藏品年代,汉
20332,藏品年代,汉
20333,藏品年代,西汉
20334,藏品年代,汉
20335,藏品年代,西汉
20336,藏品年代,西汉
20337,藏品年代,西汉
20338,藏品年代,西汉
20339,藏品年代,汉
20340,藏品年代,西汉
20341,藏品年代,西汉
20342,藏品年代,西汉
20343,藏品年代,汉
20344,藏品年代,西汉
20345,藏品年代,汉
20346,藏品年代,汉
20347,藏品年代,西汉
20348,藏品年代,西汉
20349,藏品年代,汉
20350,藏品年代,西汉
20351,藏品年代,西汉
20352,藏品年代,汉
20353,藏品年代,汉
20354,藏品年代,西汉
20355,藏品年代,汉
20356,藏品年代,西汉
20357,藏品年代,汉
20358,藏品年代,西汉
20359,藏品年代,西汉
20360,藏品年代,西汉
20361,藏品年代,西汉
20362,藏品年代,西汉
20363,藏品年代,汉
20364,藏品年代,西汉
20365,藏品年代,汉
20366,藏品年代,西汉
20367,藏品年代,汉
20368,藏品年代,汉
20369,藏品年代,东汉
20370,藏品年代,西汉
20371,藏品年代,汉
20372,藏品年代,西汉
20373,藏品年代,西汉
20374,藏品年代,西汉
20375,藏品年代,西汉
20376,藏品年代,西汉
20377,藏品年代,西汉
20378,藏品年代,汉
20379,藏品年代,汉
20380,藏品年代,西汉
20381,藏品年代,汉
20382,藏品年代,汉
20383,藏品年代,汉
20384,藏品年代,汉
20385,藏品年代,汉
20386,藏品年代,西汉
20387,藏品年代,汉
20388,藏品年代,西汉
20389,藏品年代,西汉
20390,藏品年代,西汉
20391,藏品年代,西汉
20392,藏品年代,汉
20393,藏品年代,西汉
20394,藏品年代,汉
20395,藏品年代,西汉
20396,藏品年代,汉
20397,藏品年代,汉
20398,藏品年代,西汉
20399,藏品年代,西汉
20400,藏品年代,西汉
20401,藏品年代,西汉
20402,藏品年代,西汉
20403,藏品年代,西汉
20404,藏品年代,西汉
20405,藏品年代,西汉
20406,藏品年代,西汉
20407,藏品年代,汉
20408,藏品年代,西汉
20409,藏品年代,汉
20410,藏品年代,汉
20411,藏品年代,西汉
20412,藏品年代,西汉
20413,藏品年代,西汉
20414,藏品年代,西汉
20415,藏品年代,西汉
20416,藏品年代,西汉
20417,藏品年代,西汉
20418,藏品年代,汉
20419,藏品年代,西汉
20420,藏品年代,汉
20421,藏品年代,西汉
20422,藏品年代,西汉
20423,藏品年代,西汉
20424,藏品年代,西汉
20425,藏品年代,西汉
20426,藏品年代,西汉
20427,藏品年代,西汉
20428,藏品年代,西汉
20429,藏品年代,汉
20430,藏品年代,西汉
20431,藏品年代,汉
20432,藏品年代,汉
20433,藏品年代,西汉
20434,藏品年代,西汉
20435,藏品年代,西汉
20436,藏品年代,西汉
20437,藏品年代,西汉
20438,藏品年代,西汉
20439,藏品年代,汉
20440,藏品年代,东汉
20441,藏品年代,汉
20442,藏品年代,汉
20443,藏品年代,西汉
20444,藏品年代,西汉
20445,藏品年代,西汉
20446,藏品年代,西汉
20447,藏品年代,汉
20448,藏品年代,西汉
20449,藏品年代,西汉
20450,藏品年代,西汉
20451,藏品年代,汉
20452,藏品年代,东汉
20453,藏品年代,汉
20454,藏品年代,汉
20455,藏品年代,汉
20456,藏品年代,西汉
20457,藏品年代,汉
20458,藏品年代,西汉
20459,藏品年代,西汉
20460,藏品年代,西汉
20461,藏品年代,汉
20462,藏品年代,西汉
20463,藏品年代,西汉
20464,藏品年代,汉
20465,藏品年代,西汉
20466,藏品年代,汉
20467,藏品年代,东汉
20468,藏品年代,汉
20469,藏品年代,西汉
20470,藏品年代,西汉
20471,藏品年代,西汉
20472,藏品年代,西汉
20473,藏品年代,汉
20474,藏品年代,西汉
20475,藏品年代,西汉
20476,藏品年代,汉
20477,藏品年代,西汉
20478,藏品年代,汉
20479,藏品年代,东汉
20480,藏品年代,西汉
20481,藏品年代,西汉
20482,藏品年代,西汉
20483,藏品年代,西汉
20484,藏品年代,西汉
20485,藏品年代,汉
20486,藏品年代,西汉
20487,藏品年代,汉
20488,藏品年代,东汉
20489,藏品年代,西汉
20490,藏品年代,西汉
20491,藏品年代,西汉
20492,藏品年代,西汉
20493,藏品年代,西汉
20494,藏品年代,西汉
20495,藏品年代,汉
20496,藏品年代,西汉
20497,藏品年代,汉
20498,藏品年代,汉
20499,藏品年代,东汉
20500,藏品年代,西汉
20501,藏品年代,汉
20502,藏品年代,西汉
20503,藏品年代,西汉
20504,藏品年代,西汉
20505,藏品年代,西汉
20506,藏品年代,西汉
20507,藏品年代,汉
20508,藏品年代,西汉
20509,藏品年代,汉
20510,藏品年代,东汉
20511,藏品年代,汉
20512,藏品年代,东汉
20513,藏品年代,东汉
20514,藏品年代,西汉
20515,藏品年代,西汉
20516,藏品年代,西汉
20517,藏品年代,西汉
20518,藏品年代,西汉
20519,藏品年代,西汉
20520,藏品年代,西汉
20521,藏品年代,汉
20522,藏品年代,汉
20523,藏品年代,东汉
20524,藏品年代,汉
20525,藏品年代,西汉
20526,藏品年代,西汉
20527,藏品年代,西汉
20528,藏品年代,西汉
20529,藏品年代,西汉
20530,藏品年代,西汉
20531,藏品年代,西汉
20532,藏品年代,汉
20533,藏品年代,汉
20534,藏品年代,不详
20535,藏品年代,晋—隋
20536,藏品年代,战国秦
20537,藏品年代,青铜时代
20538,藏品年代,北朝隋
20539,藏品年代,渤海国
20540,藏品年代,不详
20541,藏品年代,汉魏晋时期
20542,藏品年代,唐
20543,藏品年代,唐
20544,藏品年代,不详
20545,藏品年代,元
20546,藏品年代,唐
20547,藏品年代,渤海国
20548,藏品年代,不详
20549,藏品年代,东晋
20550,藏品年代,太平天国
20551,藏品年代,宋元
20552,藏品年代,春秋战国
20553,藏品年代,战国-秦
20554,藏品年代,十六国
20555,藏品年代,渤海国
20556,藏品年代,不详
20557,藏品年代,太平天国
20558,藏品年代,唐
20559,藏品年代,战国-秦
20560,藏品年代,渤海国
20561,藏品年代,不详
20562,藏品年代,太平天国
20563,藏品年代,晋代
20564,藏品年代,渤海国
20565,藏品年代,不详
20566,藏品年代,晋代
20567,藏品年代,元
20568,藏品年代,太平天国
20569,藏品年代,唐
20570,藏品年代,战国秦
20571,藏品年代,渤海国
20572,藏品年代,元
20573,藏品年代,太平天国
20574,藏品年代,唐
20575,藏品年代,三国
20576,藏品年代,凌源五道河子类型
20577,藏品年代,渤海国
20578,藏品年代,三国
20579,藏品年代,唐
20580,藏品年代,元
20581,藏品年代,渤海国
20582,藏品年代,双砣山文化
20583,藏品年代,三国
20584,藏品年代,渤海国
20585,藏品年代,三国
20586,藏品年代,三国
20587,藏品年代,晋代
20588,藏品年代,渤海国
20589,藏品年代,战国秦
20590,藏品年代,三国
20591,藏品年代,南北朝
20592,藏品年代,商
20593,藏品年代,南北朝
20594,藏品年代,渤海国
20595,藏品年代,三国
20596,藏品年代,商
20597,藏品年代,渤海国
20598,藏品年代,三国
20599,藏品年代,渤海国
20600,藏品年代,渤海国
20601,藏品年代,明
20602,藏品年代,三国
20603,藏品年代,三国
20604,藏品年代,渤海国
20605,藏品年代,南北朝
20606,藏品年代,新莽
20607,藏品年代,晋代
20608,藏品年代,明
20609,藏品年代,渤海国
20610,藏品年代,明
20611,藏品年代,北魏
20612,藏品年代,渤海国
20613,藏品年代,晋代
20614,藏品年代,南北朝
20615,藏品年代,渤海国
20616,藏品年代,明
20617,藏品年代,北魏
20618,藏品年代,晋
20619,藏品年代,渤海国
20620,藏品年代,战国秦
20621,藏品年代,晋代
20622,藏品年代,周秦
20623,藏品年代,16世纪
20624,藏品年代,春秋战国
20625,藏品年代,渤海国
20626,藏品年代,北魏
20627,藏品年代,渤海国
20628,藏品年代,战国秦
20629,藏品年代,南北朝
20630,藏品年代,战国—南北朝
20631,藏品年代,周-战国
20632,藏品年代,西周
20633,藏品年代,渤海国
20634,藏品年代,明
20635,藏品年代,北魏
20636,藏品年代,隋
20637,藏品年代,唐
20638,藏品年代,魏晋
20639,藏品年代,战国秦
20640,藏品年代,渤海国
20641,藏品年代,明
