collectID,relationship,collectType
17468,藏品类型,钱币
17469,藏品类型,钱币
17470,藏品类型,石器、石刻、砖瓦
17471,藏品类型,钱币
17472,藏品类型,钱币
17473,藏品类型,钱币
17474,藏品类型,钱币
17475,藏品类型,钱币
17476,藏品类型,钱币
17477,藏品类型,钱币
17478,藏品类型,钱币
17479,藏品类型,钱币
17480,藏品类型,钱币
17481,藏品类型,钱币
17482,藏品类型,雕塑、造像
17483,藏品类型,雕塑、造像
17484,藏品类型,雕塑、造像
17485,藏品类型,雕塑、造像
17486,藏品类型,钱币
17487,藏品类型,钱币
17488,藏品类型,钱币
17489,藏品类型,钱币
17490,藏品类型,钱币
17491,藏品类型,钱币
17492,藏品类型,雕塑、造像
17493,藏品类型,雕塑、造像
17494,藏品类型,雕塑、造像
17495,藏品类型,雕塑、造像
17496,藏品类型,雕塑、造像
17497,藏品类型,雕塑、造像
17498,藏品类型,雕塑、造像
17499,藏品类型,石器、石刻、砖瓦
17500,藏品类型,雕塑、造像
17501,藏品类型,钱币
17502,藏品类型,雕塑、造像
17503,藏品类型,钱币
17504,藏品类型,钱币
17505,藏品类型,钱币
17506,藏品类型,钱币
17507,藏品类型,钱币
17508,藏品类型,钱币
17509,藏品类型,钱币
17510,藏品类型,钱币
17511,藏品类型,钱币
17512,藏品类型,钱币
17513,藏品类型,钱币
17514,藏品类型,钱币
17515,藏品类型,钱币
17516,藏品类型,钱币
17517,藏品类型,钱币
17518,藏品类型,钱币
17519,藏品类型,钱币
17520,藏品类型,钱币
17521,藏品类型,钱币
17522,藏品类型,钱币
17523,藏品类型,钱币
17524,藏品类型,钱币
17525,藏品类型,钱币
17526,藏品类型,雕塑、造像
17527,藏品类型,钱币
17528,藏品类型,钱币
17529,藏品类型,钱币
17530,藏品类型,钱币
17531,藏品类型,钱币
17532,藏品类型,钱币
17533,藏品类型,文具
17534,藏品类型,钱币
17535,藏品类型,雕塑、造像
17536,藏品类型,雕塑、造像
17537,藏品类型,雕塑、造像
17538,藏品类型,陶器
17539,藏品类型,陶器
17540,藏品类型,陶器
17541,藏品类型,陶器
17542,藏品类型,陶器
17543,藏品类型,陶器
17544,藏品类型,陶器
17545,藏品类型,雕塑、造像
17546,藏品类型,雕塑、造像
17547,藏品类型,雕塑、造像
17548,藏品类型,雕塑、造像
17549,藏品类型,陶器
17550,藏品类型,陶器
17551,藏品类型,陶器
17552,藏品类型,陶器
17553,藏品类型,陶器
17554,藏品类型,陶器
17555,藏品类型,陶器
17556,藏品类型,陶器
17557,藏品类型,石器、石刻、砖瓦
17558,藏品类型,陶器
17559,藏品类型,陶器
17560,藏品类型,陶器
17561,藏品类型,陶器
17562,藏品类型,钱币
17563,藏品类型,钱币
17564,藏品类型,石器、石刻、砖瓦
17565,藏品类型,石器、石刻、砖瓦
17566,藏品类型,石器、石刻、砖瓦
17567,藏品类型,石器、石刻、砖瓦
17568,藏品类型,雕塑、造像
17569,藏品类型,铜器
17570,藏品类型,铜器
17571,藏品类型,书法、绘画
17572,藏品类型,陶器
17573,藏品类型,陶器
17574,藏品类型,陶器
17575,藏品类型,瓷器
17576,藏品类型,陶器
17577,藏品类型,陶器
17578,藏品类型,铁器、其他金属器
17579,藏品类型,铜器
17580,藏品类型,铁器、其他金属器
17581,藏品类型,铜器
17582,藏品类型,铜器
17583,藏品类型,铁器、其他金属器
17584,藏品类型,铁器、其他金属器
17585,藏品类型,铁器、其他金属器
17586,藏品类型,铁器、其他金属器
17587,藏品类型,铁器、其他金属器
17588,藏品类型,铜器
17589,藏品类型,铜器
17590,藏品类型,铜器
17591,藏品类型,铜器
17592,藏品类型,铜器
17593,藏品类型,铜器
17594,藏品类型,铜器
17595,藏品类型,铜器
17596,藏品类型,铜器
17597,藏品类型,铜器
17598,藏品类型,铜器
17599,藏品类型,钱币
17600,藏品类型,钱币
17601,藏品类型,玻璃器
17602,藏品类型,玻璃器
17603,藏品类型,玉石器、宝石
17604,藏品类型,其他
17605,藏品类型,铜器
17606,藏品类型,铜器
17607,藏品类型,玺印符牌
17608,藏品类型,玺印符牌
17609,藏品类型,玺印符牌
17610,藏品类型,金银器
17611,藏品类型,铜器
17612,藏品类型,文具
17613,藏品类型,金银器
17614,藏品类型,金银器
17615,藏品类型,玻璃器
17616,藏品类型,牙骨角器
17617,藏品类型,玻璃器
17618,藏品类型,玉石器、宝石
17619,藏品类型,武器
17620,藏品类型,陶器
17621,藏品类型,陶器
17622,藏品类型,陶器
17623,藏品类型,铜器
17624,藏品类型,陶器
17625,藏品类型,陶器
17626,藏品类型,铜器
17627,藏品类型,陶器
17628,藏品类型,陶器
17629,藏品类型,陶器
17630,藏品类型,陶器
17631,藏品类型,陶器
17632,藏品类型,陶器
17633,藏品类型,陶器
17634,藏品类型,铜器
17635,藏品类型,陶器
17636,藏品类型,铁器、其他金属器
17637,藏品类型,陶器
17638,藏品类型,陶器
17639,藏品类型,陶器
17640,藏品类型,玺印符牌
17641,藏品类型,陶器
17642,藏品类型,陶器
17643,藏品类型,陶器
17644,藏品类型,陶器
17645,藏品类型,陶器
17646,藏品类型,石器、石刻、砖瓦
17647,藏品类型,玉石器、宝石
17648,藏品类型,铜器
17649,藏品类型,铜器
17650,藏品类型,玻璃器
17651,藏品类型,陶器
17652,藏品类型,玺印符牌
17653,藏品类型,陶器
17654,藏品类型,陶器
17655,藏品类型,陶器
17656,藏品类型,钱币
17657,藏品类型,石器、石刻、砖瓦
17658,藏品类型,陶器
17659,藏品类型,陶器
17660,藏品类型,陶器
17661,藏品类型,陶器
17662,藏品类型,陶器
17663,藏品类型,陶器
17664,藏品类型,陶器
17665,藏品类型,陶器
17666,藏品类型,陶器
17667,藏品类型,陶器
17668,藏品类型,陶器
17669,藏品类型,陶器
17670,藏品类型,铜器
17671,藏品类型,陶器
17672,藏品类型,陶器
17673,藏品类型,陶器
17674,藏品类型,铜器
17675,藏品类型,陶器
17676,藏品类型,铜器
17677,藏品类型,牙骨角器
17678,藏品类型,铜器
17679,藏品类型,铜器
17680,藏品类型,金银器
17681,藏品类型,铜器
17682,藏品类型,铁器、其他金属器
17683,藏品类型,铁器、其他金属器
17684,藏品类型,石器、石刻、砖瓦
17685,藏品类型,铁器、其他金属器
17686,藏品类型,石器、石刻、砖瓦
17687,藏品类型,铜器
17688,藏品类型,石器、石刻、砖瓦
17689,藏品类型,铜器
17690,藏品类型,石器、石刻、砖瓦
17691,藏品类型,石器、石刻、砖瓦
17692,藏品类型,石器、石刻、砖瓦
17693,藏品类型,石器、石刻、砖瓦
17694,藏品类型,石器、石刻、砖瓦
17695,藏品类型,铜器
17696,藏品类型,石器、石刻、砖瓦
17697,藏品类型,铜器
17698,藏品类型,石器、石刻、砖瓦
17699,藏品类型,石器、石刻、砖瓦
17700,藏品类型,铜器
17701,藏品类型,铁器、其他金属器
17702,藏品类型,钱币
17703,藏品类型,石器、石刻、砖瓦
17704,藏品类型,铁器、其他金属器
17705,藏品类型,钱币
17706,藏品类型,石器、石刻、砖瓦
17707,藏品类型,陶器
17708,藏品类型,其他
17709,藏品类型,石器、石刻、砖瓦
17710,藏品类型,铜器
17711,藏品类型,石器、石刻、砖瓦
17712,藏品类型,石器、石刻、砖瓦
17713,藏品类型,石器、石刻、砖瓦
17714,藏品类型,石器、石刻、砖瓦
17715,藏品类型,石器、石刻、砖瓦
17716,藏品类型,石器、石刻、砖瓦
17717,藏品类型,石器、石刻、砖瓦
17718,藏品类型,石器、石刻、砖瓦
17719,藏品类型,石器、石刻、砖瓦
17720,藏品类型,石器、石刻、砖瓦
17721,藏品类型,石器、石刻、砖瓦
17722,藏品类型,武器
17723,藏品类型,石器、石刻、砖瓦
17724,藏品类型,石器、石刻、砖瓦
17725,藏品类型,石器、石刻、砖瓦
17726,藏品类型,石器、石刻、砖瓦
17727,藏品类型,石器、石刻、砖瓦
17728,藏品类型,石器、石刻、砖瓦
17729,藏品类型,石器、石刻、砖瓦
17730,藏品类型,雕塑、造像
17731,藏品类型,石器、石刻、砖瓦
17732,藏品类型,石器、石刻、砖瓦
17733,藏品类型,石器、石刻、砖瓦
17734,藏品类型,铁器、其他金属器
17735,藏品类型,铁器、其他金属器
17736,藏品类型,铜器
17737,藏品类型,铁器、其他金属器
17738,藏品类型,铜器
17739,藏品类型,铁器、其他金属器
17740,藏品类型,铜器
17741,藏品类型,铁器、其他金属器
17742,藏品类型,石器、石刻、砖瓦
17743,藏品类型,铁器、其他金属器
17744,藏品类型,石器、石刻、砖瓦
17745,藏品类型,铜器
17746,藏品类型,玉石器、宝石
17747,藏品类型,铁器、其他金属器
17748,藏品类型,铜器
17749,藏品类型,石器、石刻、砖瓦
17750,藏品类型,铁器、其他金属器
17751,藏品类型,铁器、其他金属器
17752,藏品类型,铁器、其他金属器
17753,藏品类型,石器、石刻、砖瓦
17754,藏品类型,铁器、其他金属器
17755,藏品类型,铁器、其他金属器
17756,藏品类型,铁器、其他金属器
17757,藏品类型,石器、石刻、砖瓦
17758,藏品类型,铁器、其他金属器
17759,藏品类型,石器、石刻、砖瓦
17760,藏品类型,铁器、其他金属器
17761,藏品类型,铁器、其他金属器
17762,藏品类型,铜器
17763,藏品类型,铁器、其他金属器
17764,藏品类型,铁器、其他金属器
17765,藏品类型,铁器、其他金属器
17766,藏品类型,铁器、其他金属器
17767,藏品类型,铁器、其他金属器
17768,藏品类型,铜器
17769,藏品类型,铁器、其他金属器
17770,藏品类型,漆器
17771,藏品类型,铜器
17772,藏品类型,石器、石刻、砖瓦
17773,藏品类型,石器、石刻、砖瓦
17774,藏品类型,石器、石刻、砖瓦
17775,藏品类型,铜器
17776,藏品类型,石器、石刻、砖瓦
17777,藏品类型,铜器
17778,藏品类型,石器、石刻、砖瓦
17779,藏品类型,石器、石刻、砖瓦
17780,藏品类型,铜器
17781,藏品类型,铁器、其他金属器
17782,藏品类型,铜器
17783,藏品类型,铜器
17784,藏品类型,铁器、其他金属器
17785,藏品类型,铁器、其他金属器
17786,藏品类型,铁器、其他金属器
17787,藏品类型,铁器、其他金属器
17788,藏品类型,铜器
17789,藏品类型,铁器、其他金属器
17790,藏品类型,铁器、其他金属器
17791,藏品类型,铁器、其他金属器
17792,藏品类型,铁器、其他金属器
17793,藏品类型,铁器、其他金属器
17794,藏品类型,铁器、其他金属器
17795,藏品类型,铜器
17796,藏品类型,铁器、其他金属器
17797,藏品类型,铁器、其他金属器
17798,藏品类型,铁器、其他金属器
17799,藏品类型,铜器
17800,藏品类型,铁器、其他金属器
17801,藏品类型,铜器
17802,藏品类型,石器、石刻、砖瓦
17803,藏品类型,金银器
17804,藏品类型,铁器、其他金属器
17805,藏品类型,石器、石刻、砖瓦
17806,藏品类型,金银器
17807,藏品类型,石器、石刻、砖瓦
17808,藏品类型,石器、石刻、砖瓦
17809,藏品类型,石器、石刻、砖瓦
17810,藏品类型,金银器
17811,藏品类型,铜器
17812,藏品类型,铁器、其他金属器
17813,藏品类型,铁器、其他金属器
17814,藏品类型,玺印符牌
17815,藏品类型,铜器
17816,藏品类型,石器、石刻、砖瓦
17817,藏品类型,陶器
17818,藏品类型,瓷器
17819,藏品类型,陶器
17820,藏品类型,武器
17821,藏品类型,铜器
17822,藏品类型,铜器
17823,藏品类型,陶器
17824,藏品类型,陶器
17825,藏品类型,陶器
17826,藏品类型,陶器
17827,藏品类型,瓷器
17828,藏品类型,陶器
17829,藏品类型,石器、石刻、砖瓦
17830,藏品类型,铜器
17831,藏品类型,玺印符牌
17832,藏品类型,陶器
17833,藏品类型,铜器
17834,藏品类型,陶器
17835,藏品类型,陶器
17836,藏品类型,铜器
17837,藏品类型,陶器
17838,藏品类型,陶器
17839,藏品类型,铜器
17840,藏品类型,陶器
17841,藏品类型,武器
17842,藏品类型,铜器
17843,藏品类型,陶器
17844,藏品类型,铜器
17845,藏品类型,陶器
17846,藏品类型,铁器、其他金属器
17847,藏品类型,铜器
17848,藏品类型,陶器
17849,藏品类型,铜器
17850,藏品类型,铜器
17851,藏品类型,陶器
17852,藏品类型,武器
17853,藏品类型,陶器
17854,藏品类型,武器
17855,藏品类型,陶器
17856,藏品类型,铁器、其他金属器
17857,藏品类型,陶器
17858,藏品类型,铁器、其他金属器
17859,藏品类型,陶器
17860,藏品类型,铜器
17861,藏品类型,铁器、其他金属器
17862,藏品类型,铜器
17863,藏品类型,铁器、其他金属器
17864,藏品类型,牙骨角器
17865,藏品类型,陶器
17866,藏品类型,铜器
17867,藏品类型,石器、石刻、砖瓦
17868,藏品类型,石器、石刻、砖瓦
17869,藏品类型,钱币
17870,藏品类型,石器、石刻、砖瓦
17871,藏品类型,陶器
17872,藏品类型,石器、石刻、砖瓦
17873,藏品类型,石器、石刻、砖瓦
17874,藏品类型,铜器
17875,藏品类型,石器、石刻、砖瓦
17876,藏品类型,铜器
17877,藏品类型,石器、石刻、砖瓦
17878,藏品类型,钱币
17879,藏品类型,钱币
17880,藏品类型,钱币
17881,藏品类型,钱币
17882,藏品类型,钱币
17883,藏品类型,铜器
17884,藏品类型,石器、石刻、砖瓦
17885,藏品类型,金银器
17886,藏品类型,瓷器
17887,藏品类型,陶器
17888,藏品类型,瓷器
17889,藏品类型,陶器
17890,藏品类型,瓷器
17891,藏品类型,陶器
17892,藏品类型,瓷器
17893,藏品类型,陶器
17894,藏品类型,陶器
17895,藏品类型,陶器
17896,藏品类型,钱币
17897,藏品类型,钱币
17898,藏品类型,石器、石刻、砖瓦
17899,藏品类型,铜器
17900,藏品类型,玻璃器
17901,藏品类型,石器、石刻、砖瓦
17902,藏品类型,陶器
17903,藏品类型,铁器、其他金属器
17904,藏品类型,陶器
17905,藏品类型,陶器
17906,藏品类型,铜器
17907,藏品类型,钱币
17908,藏品类型,钱币
17909,藏品类型,钱币
17910,藏品类型,钱币
17911,藏品类型,钱币
17912,藏品类型,钱币
17913,藏品类型,钱币
17914,藏品类型,钱币
17915,藏品类型,钱币
17916,藏品类型,铜器
17917,藏品类型,钱币
17918,藏品类型,钱币
17919,藏品类型,钱币
17920,藏品类型,钱币
17921,藏品类型,钱币
17922,藏品类型,钱币
17923,藏品类型,钱币
17924,藏品类型,钱币
17925,藏品类型,钱币
17926,藏品类型,钱币
17927,藏品类型,钱币
17928,藏品类型,钱币
17929,藏品类型,钱币
17930,藏品类型,钱币
17931,藏品类型,陶器
17932,藏品类型,玉石器、宝石
17933,藏品类型,钱币
17934,藏品类型,陶器
17935,藏品类型,陶器
17936,藏品类型,钱币
17937,藏品类型,玻璃器
17938,藏品类型,铜器
17939,藏品类型,金银器
17940,藏品类型,玺印符牌
17941,藏品类型,铜器
17942,藏品类型,陶器
17943,藏品类型,铜器
17944,藏品类型,钱币
17945,藏品类型,陶器
17946,藏品类型,钱币
17947,藏品类型,铁器、其他金属器
17948,藏品类型,铁器、其他金属器
17949,藏品类型,铜器
17950,藏品类型,玺印符牌
17951,藏品类型,陶器
17952,藏品类型,玉石器、宝石
17953,藏品类型,玉石器、宝石
